date,Bitfinex
2017-07-25 23:15:00,2541.3
2017-07-25 23:16:00,2537.9
2017-07-25 23:17:00,2535.0
2017-07-25 23:18:00,2530.5
2017-07-25 23:19:00,2530.6
2017-07-25 23:20:00,2530.7
2017-07-25 23:21:00,2536.3
2017-07-25 23:22:00,2537.5
2017-07-25 23:23:00,2533.2
2017-07-25 23:24:00,2533.3
2017-07-25 23:25:00,2532.9
2017-07-25 23:26:00,2526.7
2017-07-25 23:27:00,2523.4
2017-07-25 23:28:00,2526.5
2017-07-25 23:29:00,2526.6
2017-07-25 23:30:00,2527.0
2017-07-25 23:31:00,2530.2
2017-07-25 23:32:00,2531.3
2017-07-25 23:33:00,2531.3
2017-07-25 23:34:00,2533.5
2017-07-25 23:35:00,2534.4
2017-07-25 23:36:00,2537.0
2017-07-25 23:37:00,2537.0
2017-07-25 23:38:00,2537.6
2017-07-25 23:39:00,2540.5
2017-07-25 23:40:00,2545.1
2017-07-25 23:41:00,2555.0
2017-07-25 23:42:00,2553.1
2017-07-25 23:43:00,2553.0
2017-07-25 23:44:00,2553.1
2017-07-25 23:45:00,2553.0
2017-07-25 23:46:00,2553.1
2017-07-25 23:47:00,2553.1
2017-07-25 23:48:00,2555.4
2017-07-25 23:49:00,2557.0
2017-07-25 23:50:00,2560.0
2017-07-25 23:51:00,2560.7
2017-07-25 23:52:00,2561.4
2017-07-25 23:53:00,2554.0
2017-07-25 23:54:00,2554.5
2017-07-25 23:55:00,2551.0
2017-07-25 23:56:00,2539.6
2017-07-25 23:57:00,2533.0
2017-07-25 23:58:00,2536.4
2017-07-25 23:59:00,2539.3
2017-07-26 00:00:00,2541.5
2017-07-26 00:01:00,2541.7
2017-07-26 00:02:00,2541.7
2017-07-26 00:03:00,2540.7
2017-07-26 00:04:00,2538.6
2017-07-26 00:05:00,2538.6
2017-07-26 00:06:00,2538.6
2017-07-26 00:07:00,2541.1
2017-07-26 00:08:00,2541.1
2017-07-26 00:09:00,2541.2
2017-07-26 00:10:00,2542.8
2017-07-26 00:11:00,2543.8
2017-07-26 00:12:00,2541.1
2017-07-26 00:13:00,2541.1
2017-07-26 00:14:00,2542.9
2017-07-26 00:15:00,2542.9
2017-07-26 00:16:00,2543.0
2017-07-26 00:17:00,2543.9
2017-07-26 00:18:00,2548.6
2017-07-26 00:19:00,2555.0
2017-07-26 00:20:00,2557.2
2017-07-26 00:21:00,2557.2
2017-07-26 00:22:00,2557.4
2017-07-26 00:23:00,2555.6
2017-07-26 00:24:00,2555.6
2017-07-26 00:25:00,2555.0
2017-07-26 00:26:00,2555.0
2017-07-26 00:27:00,2555.0
2017-07-26 00:28:00,2555.0
2017-07-26 00:29:00,2555.0
2017-07-26 00:30:00,2555.0
2017-07-26 00:31:00,2550.3
2017-07-26 00:32:00,2552.0
2017-07-26 00:33:00,2550.2
2017-07-26 00:34:00,2548.4
2017-07-26 00:35:00,2552.5
2017-07-26 00:36:00,2551.0
2017-07-26 00:37:00,2546.5
2017-07-26 00:38:00,2543.1
2017-07-26 00:39:00,2543.8
2017-07-26 00:40:00,2549.5
2017-07-26 00:41:00,2549.1
2017-07-26 00:42:00,2548.3
2017-07-26 00:43:00,2555.0
2017-07-26 00:44:00,2556.0
2017-07-26 00:45:00,2557.9
2017-07-26 00:46:00,2558.9
2017-07-26 00:47:00,2558.0
2017-07-26 00:48:00,2557.2
2017-07-26 00:49:00,2558.5
2017-07-26 00:50:00,2558.8
2017-07-26 00:51:00,2558.9
2017-07-26 00:52:00,2558.9
2017-07-26 00:53:00,2560.9
2017-07-26 00:54:00,2560.9
2017-07-26 00:55:00,2561.0
2017-07-26 00:56:00,2561.0
2017-07-26 00:57:00,2560.9
2017-07-26 00:58:00,2560.9
2017-07-26 00:59:00,2560.9
2017-07-26 01:00:00,2560.8
2017-07-26 01:01:00,2560.8
2017-07-26 01:02:00,2560.8
2017-07-26 01:03:00,2566.9
2017-07-26 01:04:00,2575.4
2017-07-26 01:05:00,2579.9
2017-07-26 01:06:00,2584.1
2017-07-26 01:07:00,2581.7
2017-07-26 01:08:00,2582.3
2017-07-26 01:09:00,2590.0
2017-07-26 01:10:00,2592.0
2017-07-26 01:11:00,2592.4
2017-07-26 01:12:00,2589.7
2017-07-26 01:13:00,2589.0
2017-07-26 01:14:00,2583.4
2017-07-26 01:15:00,2579.9
2017-07-26 01:16:00,2578.0
2017-07-26 01:17:00,2581.3
2017-07-26 01:18:00,2583.0
2017-07-26 01:19:00,2583.1
2017-07-26 01:20:00,2583.2
2017-07-26 01:21:00,2588.8
2017-07-26 01:22:00,2588.9
2017-07-26 01:23:00,2587.9
2017-07-26 01:24:00,2587.0
2017-07-26 01:25:00,2587.1
2017-07-26 01:26:00,2590.8
2017-07-26 01:27:00,2595.9
2017-07-26 01:28:00,2595.9
2017-07-26 01:29:00,2598.0
2017-07-26 01:30:00,2601.7
2017-07-26 01:31:00,2607.0
2017-07-26 01:32:00,2607.2
2017-07-26 01:33:00,2609.0
2017-07-26 01:34:00,2610.0
2017-07-26 01:35:00,2600.1
2017-07-26 01:36:00,2588.0
2017-07-26 01:37:00,2587.0
2017-07-26 01:38:00,2590.8
2017-07-26 01:39:00,2581.8
2017-07-26 01:40:00,2582.7
2017-07-26 01:41:00,2582.7
2017-07-26 01:42:00,2585.0
2017-07-26 01:43:00,2586.4
2017-07-26 01:44:00,2586.0
2017-07-26 01:45:00,2588.5
2017-07-26 01:46:00,2590.6
2017-07-26 01:47:00,2597.6
2017-07-26 01:48:00,2590.6
2017-07-26 01:49:00,2590.0
2017-07-26 01:50:00,2586.5
2017-07-26 01:51:00,2585.4
2017-07-26 01:52:00,2586.8
2017-07-26 01:53:00,2585.4
2017-07-26 01:54:00,2586.0
2017-07-26 01:55:00,2587.0
2017-07-26 01:56:00,2588.0
2017-07-26 01:57:00,2588.0
2017-07-26 01:58:00,2585.0
2017-07-26 01:59:00,2583.4
2017-07-26 02:00:00,2581.0
2017-07-26 02:01:00,2580.0
2017-07-26 02:02:00,2572.1
2017-07-26 02:03:00,2572.1
2017-07-26 02:04:00,2568.0
2017-07-26 02:05:00,2561.0
2017-07-26 02:06:00,2566.5
2017-07-26 02:07:00,2568.7
2017-07-26 02:08:00,2571.9
2017-07-26 02:09:00,2573.3
2017-07-26 02:10:00,2574.6
2017-07-26 02:11:00,2569.5
2017-07-26 02:12:00,2565.4
2017-07-26 02:13:00,2569.0
2017-07-26 02:14:00,2569.7
2017-07-26 02:15:00,2574.3
2017-07-26 02:16:00,2575.8
2017-07-26 02:17:00,2574.9
2017-07-26 02:18:00,2575.9
2017-07-26 02:19:00,2570.6
2017-07-26 02:20:00,2570.6
2017-07-26 02:21:00,2570.6
2017-07-26 02:22:00,2562.7
2017-07-26 02:23:00,2563.6
2017-07-26 02:24:00,2568.0
2017-07-26 02:25:00,2568.9
2017-07-26 02:26:00,2565.4
2017-07-26 02:27:00,2567.1
2017-07-26 02:28:00,2560.5
2017-07-26 02:29:00,2561.7
2017-07-26 02:30:00,2559.1
2017-07-26 02:31:00,2559.2
2017-07-26 02:32:00,2560.6
2017-07-26 02:33:00,2561.4
2017-07-26 02:34:00,2561.4
2017-07-26 02:35:00,2560.6
2017-07-26 02:36:00,2560.4
2017-07-26 02:37:00,2558.0
2017-07-26 02:38:00,2557.9
2017-07-26 02:39:00,2557.7
2017-07-26 02:40:00,2557.6
2017-07-26 02:41:00,2557.6
2017-07-26 02:42:00,2557.6
2017-07-26 02:43:00,2557.9
2017-07-26 02:44:00,2557.0
2017-07-26 02:45:00,2557.0
2017-07-26 02:46:00,2554.1
2017-07-26 02:47:00,2558.5
2017-07-26 02:48:00,2558.6
2017-07-26 02:49:00,2564.0
2017-07-26 02:50:00,2564.3
2017-07-26 02:51:00,2565.8
2017-07-26 02:52:00,2571.9
2017-07-26 02:53:00,2571.2
2017-07-26 02:54:00,2570.4
2017-07-26 02:55:00,2564.8
2017-07-26 02:56:00,2566.5
2017-07-26 02:57:00,2565.9
2017-07-26 02:58:00,2563.5
2017-07-26 02:59:00,2565.4
2017-07-26 03:00:00,2566.5
2017-07-26 03:01:00,2561.4
2017-07-26 03:02:00,2561.4
2017-07-26 03:03:00,2564.0
2017-07-26 03:04:00,2564.0
2017-07-26 03:05:00,2564.0
2017-07-26 03:06:00,2564.0
2017-07-26 03:07:00,2563.6
2017-07-26 03:08:00,2559.4
2017-07-26 03:09:00,2555.8
2017-07-26 03:10:00,2554.9
2017-07-26 03:11:00,2551.1
2017-07-26 03:12:00,2540.7
2017-07-26 03:13:00,2525.8
2017-07-26 03:14:00,2523.8
2017-07-26 03:15:00,2522.8
2017-07-26 03:16:00,2528.6
2017-07-26 03:17:00,2533.8
2017-07-26 03:18:00,2538.7
2017-07-26 03:19:00,2539.0
2017-07-26 03:20:00,2531.2
2017-07-26 03:21:00,2527.0
2017-07-26 03:22:00,2520.0
2017-07-26 03:23:00,2519.5
2017-07-26 03:24:00,2519.5
2017-07-26 03:25:00,2524.3
2017-07-26 03:26:00,2524.5
2017-07-26 03:27:00,2524.4
2017-07-26 03:28:00,2525.4
2017-07-26 03:29:00,2527.0
2017-07-26 03:30:00,2527.5
2017-07-26 03:31:00,2528.6
2017-07-26 03:32:00,2529.9
2017-07-26 03:33:00,2539.6
2017-07-26 03:34:00,2544.9
2017-07-26 03:35:00,2541.0
2017-07-26 03:36:00,2540.0
2017-07-26 03:37:00,2537.4
2017-07-26 03:38:00,2538.6
2017-07-26 03:39:00,2539.7
2017-07-26 03:40:00,2539.7
2017-07-26 03:41:00,2536.0
2017-07-26 03:42:00,2535.7
2017-07-26 03:43:00,2535.0
2017-07-26 03:44:00,2535.0
2017-07-26 03:45:00,2533.0
2017-07-26 03:46:00,2532.1
2017-07-26 03:47:00,2522.0
2017-07-26 03:48:00,2500.0
2017-07-26 03:49:00,2482.0
2017-07-26 03:50:00,2474.9
2017-07-26 03:51:00,2475.0
2017-07-26 03:52:00,2495.5
2017-07-26 03:53:00,2499.0
2017-07-26 03:54:00,2499.2
2017-07-26 03:55:00,2499.5
2017-07-26 03:56:00,2500.5
2017-07-26 03:57:00,2505.0
2017-07-26 03:58:00,2505.0
2017-07-26 03:59:00,2505.1
2017-07-26 04:00:00,2505.0
2017-07-26 04:01:00,2505.0
2017-07-26 04:02:00,2505.0
2017-07-26 04:03:00,2495.0
2017-07-26 04:04:00,2474.7
2017-07-26 04:05:00,2474.7
2017-07-26 04:06:00,2470.0
2017-07-26 04:07:00,2470.0
2017-07-26 04:08:00,2479.3
2017-07-26 04:09:00,2480.0
2017-07-26 04:10:00,2482.0
2017-07-26 04:11:00,2484.7
2017-07-26 04:12:00,2485.9
2017-07-26 04:13:00,2483.9
2017-07-26 04:14:00,2483.7
2017-07-26 04:15:00,2483.7
2017-07-26 04:16:00,2483.2
2017-07-26 04:17:00,2483.2
2017-07-26 04:18:00,2482.7
2017-07-26 04:19:00,2469.5
2017-07-26 04:20:00,2459.0
2017-07-26 04:21:00,2465.1
2017-07-26 04:22:00,2467.9
2017-07-26 04:23:00,2467.9
2017-07-26 04:24:00,2476.3
2017-07-26 04:25:00,2478.0
2017-07-26 04:26:00,2479.9
2017-07-26 04:27:00,2484.8
2017-07-26 04:28:00,2485.0
2017-07-26 04:29:00,2495.1
2017-07-26 04:30:00,2490.1
2017-07-26 04:31:00,2489.9
2017-07-26 04:32:00,2494.4
2017-07-26 04:33:00,2492.2
2017-07-26 04:34:00,2492.2
2017-07-26 04:35:00,2492.4
2017-07-26 04:36:00,2497.0
2017-07-26 04:37:00,2497.9
2017-07-26 04:38:00,2496.5
2017-07-26 04:39:00,2496.8
2017-07-26 04:40:00,2496.8
2017-07-26 04:41:00,2497.1
2017-07-26 04:42:00,2498.6
2017-07-26 04:43:00,2511.4
2017-07-26 04:44:00,2518.1
2017-07-26 04:45:00,2520.9
2017-07-26 04:46:00,2521.0
2017-07-26 04:47:00,2521.0
2017-07-26 04:48:00,2521.0
2017-07-26 04:49:00,2522.9
2017-07-26 04:50:00,2524.7
2017-07-26 04:51:00,2526.5
2017-07-26 04:52:00,2527.8
2017-07-26 04:53:00,2531.8
2017-07-26 04:54:00,2530.1
2017-07-26 04:55:00,2530.2
2017-07-26 04:56:00,2528.3
2017-07-26 04:57:00,2521.0
2017-07-26 04:58:00,2515.7
2017-07-26 04:59:00,2506.2
2017-07-26 05:00:00,2501.8
2017-07-26 05:01:00,2505.3
2017-07-26 05:02:00,2507.5
2017-07-26 05:03:00,2507.3
2017-07-26 05:04:00,2506.2
2017-07-26 05:05:00,2506.2
2017-07-26 05:06:00,2507.6
2017-07-26 05:07:00,2509.1
2017-07-26 05:08:00,2512.0
2017-07-26 05:09:00,2516.2
2017-07-26 05:10:00,2518.6
2017-07-26 05:11:00,2521.8
2017-07-26 05:12:00,2525.8
2017-07-26 05:13:00,2528.7
2017-07-26 05:14:00,2530.3
2017-07-26 05:15:00,2529.8
2017-07-26 05:16:00,2530.0
2017-07-26 05:17:00,2525.3
2017-07-26 05:18:00,2525.4
2017-07-26 05:19:00,2527.0
2017-07-26 05:20:00,2527.0
2017-07-26 05:21:00,2527.0
2017-07-26 05:22:00,2528.9
2017-07-26 05:23:00,2529.3
2017-07-26 05:24:00,2527.6
2017-07-26 05:25:00,2527.6
2017-07-26 05:26:00,2527.6
2017-07-26 05:27:00,2528.1
2017-07-26 05:28:00,2529.9
2017-07-26 05:29:00,2530.5
2017-07-26 05:30:00,2533.4
2017-07-26 05:31:00,2533.6
2017-07-26 05:32:00,2533.2
2017-07-26 05:33:00,2534.0
2017-07-26 05:34:00,2530.1
2017-07-26 05:35:00,2530.0
2017-07-26 05:36:00,2527.3
2017-07-26 05:37:00,2521.7
2017-07-26 05:38:00,2521.5
2017-07-26 05:39:00,2521.4
2017-07-26 05:40:00,2522.0
2017-07-26 05:41:00,2524.2
2017-07-26 05:42:00,2525.1
2017-07-26 05:43:00,2527.0
2017-07-26 05:44:00,2522.1
2017-07-26 05:45:00,2514.3
2017-07-26 05:46:00,2513.3
2017-07-26 05:47:00,2517.9
2017-07-26 05:48:00,2518.0
2017-07-26 05:49:00,2512.7
2017-07-26 05:50:00,2512.7
2017-07-26 05:51:00,2516.9
2017-07-26 05:52:00,2515.9
2017-07-26 05:53:00,2517.0
2017-07-26 05:54:00,2510.7
2017-07-26 05:55:00,2504.4
2017-07-26 05:56:00,2501.6
2017-07-26 05:57:00,2500.6
2017-07-26 05:58:00,2502.1
2017-07-26 05:59:00,2502.4
2017-07-26 06:00:00,2507.9
2017-07-26 06:01:00,2505.3
2017-07-26 06:02:00,2500.0
2017-07-26 06:03:00,2500.0
2017-07-26 06:04:00,2500.0
2017-07-26 06:05:00,2471.3
2017-07-26 06:06:00,2478.9
2017-07-26 06:07:00,2472.6
2017-07-26 06:08:00,2472.7
2017-07-26 06:09:00,2473.9
2017-07-26 06:10:00,2474.1
2017-07-26 06:11:00,2477.1
2017-07-26 06:12:00,2476.2
2017-07-26 06:13:00,2461.6
2017-07-26 06:14:00,2463.9
2017-07-26 06:15:00,2460.0
2017-07-26 06:16:00,2462.4
2017-07-26 06:17:00,2468.7
2017-07-26 06:18:00,2460.0
2017-07-26 06:19:00,2453.3
2017-07-26 06:20:00,2450.0
2017-07-26 06:21:00,2450.0
2017-07-26 06:22:00,2438.1
2017-07-26 06:23:00,2438.7
2017-07-26 06:24:00,2448.1
2017-07-26 06:25:00,2449.9
2017-07-26 06:26:00,2463.3
2017-07-26 06:27:00,2465.9
2017-07-26 06:28:00,2467.4
2017-07-26 06:29:00,2474.2
2017-07-26 06:30:00,2469.2
2017-07-26 06:31:00,2462.5
2017-07-26 06:32:00,2465.8
2017-07-26 06:33:00,2468.9
2017-07-26 06:34:00,2474.9
2017-07-26 06:35:00,2485.4
2017-07-26 06:36:00,2492.2
2017-07-26 06:37:00,2495.1
2017-07-26 06:38:00,2490.5
2017-07-26 06:39:00,2489.2
2017-07-26 06:40:00,2480.0
2017-07-26 06:41:00,2481.0
2017-07-26 06:42:00,2482.6
2017-07-26 06:43:00,2480.0
2017-07-26 06:44:00,2480.0
2017-07-26 06:45:00,2464.6
2017-07-26 06:46:00,2464.0
2017-07-26 06:47:00,2470.2
2017-07-26 06:48:00,2479.3
2017-07-26 06:49:00,2479.1
2017-07-26 06:50:00,2466.9
2017-07-26 06:51:00,2464.5
2017-07-26 06:52:00,2471.6
2017-07-26 06:53:00,2477.1
2017-07-26 06:54:00,2480.3
2017-07-26 06:55:00,2480.3
2017-07-26 06:56:00,2480.7
2017-07-26 06:57:00,2474.5
2017-07-26 06:58:00,2474.6
2017-07-26 06:59:00,2466.0
2017-07-26 07:00:00,2465.0
2017-07-26 07:01:00,2460.2
2017-07-26 07:02:00,2454.4
2017-07-26 07:03:00,2451.0
2017-07-26 07:04:00,2445.0
2017-07-26 07:05:00,2442.3
2017-07-26 07:06:00,2442.7
2017-07-26 07:07:00,2455.1
2017-07-26 07:08:00,2455.5
2017-07-26 07:09:00,2449.5
2017-07-26 07:10:00,2452.0
2017-07-26 07:11:00,2447.3
2017-07-26 07:12:00,2449.4
2017-07-26 07:13:00,2457.5
2017-07-26 07:14:00,2456.3
2017-07-26 07:15:00,2455.0
2017-07-26 07:16:00,2455.0
2017-07-26 07:17:00,2449.7
2017-07-26 07:18:00,2449.9
2017-07-26 07:19:00,2452.1
2017-07-26 07:20:00,2456.4
2017-07-26 07:21:00,2467.9
2017-07-26 07:22:00,2468.8
2017-07-26 07:23:00,2468.4
2017-07-26 07:24:00,2468.4
2017-07-26 07:25:00,2470.0
2017-07-26 07:26:00,2470.2
2017-07-26 07:27:00,2470.2
2017-07-26 07:28:00,2470.0
2017-07-26 07:29:00,2470.0
2017-07-26 07:30:00,2470.0
2017-07-26 07:31:00,2465.1
2017-07-26 07:32:00,2462.0
2017-07-26 07:33:00,2460.4
2017-07-26 07:34:00,2460.8
2017-07-26 07:35:00,2458.7
2017-07-26 07:36:00,2451.7
2017-07-26 07:37:00,2449.0
2017-07-26 07:38:00,2450.0
2017-07-26 07:39:00,2453.3
2017-07-26 07:40:00,2451.5
2017-07-26 07:41:00,2450.0
2017-07-26 07:42:00,2445.0
2017-07-26 07:43:00,2439.0
2017-07-26 07:44:00,2423.2
2017-07-26 07:45:00,2430.2
2017-07-26 07:46:00,2432.0
2017-07-26 07:47:00,2430.8
2017-07-26 07:48:00,2432.7
2017-07-26 07:49:00,2432.7
2017-07-26 07:50:00,2443.6
2017-07-26 07:51:00,2448.0
2017-07-26 07:52:00,2444.1
2017-07-26 07:53:00,2442.7
2017-07-26 07:54:00,2440.3
2017-07-26 07:55:00,2442.2
2017-07-26 07:56:00,2443.0
2017-07-26 07:57:00,2443.0
2017-07-26 07:58:00,2443.2
2017-07-26 07:59:00,2443.8
2017-07-26 08:00:00,2444.6
2017-07-26 08:01:00,2447.6
2017-07-26 08:02:00,2450.1
2017-07-26 08:03:00,2452.2
2017-07-26 08:04:00,2452.2
2017-07-26 08:05:00,2455.0
2017-07-26 08:06:00,2457.4
2017-07-26 08:07:00,2458.1
2017-07-26 08:08:00,2460.8
2017-07-26 08:09:00,2458.4
2017-07-26 08:10:00,2461.0
2017-07-26 08:11:00,2457.6
2017-07-26 08:12:00,2455.0
2017-07-26 08:13:00,2458.3
2017-07-26 08:14:00,2459.9
2017-07-26 08:15:00,2456.0
2017-07-26 08:16:00,2455.0
2017-07-26 08:17:00,2455.0
2017-07-26 08:18:00,2459.5
2017-07-26 08:19:00,2460.2
2017-07-26 08:20:00,2465.3
2017-07-26 08:21:00,2470.9
2017-07-26 08:22:00,2482.9
2017-07-26 08:23:00,2488.7
2017-07-26 08:24:00,2484.1
2017-07-26 08:25:00,2483.0
2017-07-26 08:26:00,2483.2
2017-07-26 08:27:00,2484.1
2017-07-26 08:28:00,2486.0
2017-07-26 08:29:00,2482.5
2017-07-26 08:30:00,2478.6
2017-07-26 08:31:00,2477.7
2017-07-26 08:32:00,2476.5
2017-07-26 08:33:00,2467.9
2017-07-26 08:34:00,2464.3
2017-07-26 08:35:00,2464.5
2017-07-26 08:36:00,2472.1
2017-07-26 08:37:00,2472.0
2017-07-26 08:38:00,2469.5
2017-07-26 08:39:00,2469.5
2017-07-26 08:40:00,2470.0
2017-07-26 08:41:00,2471.3
2017-07-26 08:42:00,2474.1
2017-07-26 08:43:00,2474.1
2017-07-26 08:44:00,2471.0
2017-07-26 08:45:00,2469.7
2017-07-26 08:46:00,2469.7
2017-07-26 08:47:00,2467.6
2017-07-26 08:48:00,2467.9
2017-07-26 08:49:00,2467.9
2017-07-26 08:50:00,2466.8
2017-07-26 08:51:00,2463.2
2017-07-26 08:52:00,2462.9
2017-07-26 08:53:00,2459.2
2017-07-26 08:54:00,2460.0
2017-07-26 08:55:00,2464.3
2017-07-26 08:56:00,2464.2
2017-07-26 08:57:00,2467.4
2017-07-26 08:58:00,2472.9
2017-07-26 08:59:00,2475.9
2017-07-26 09:00:00,2479.0
2017-07-26 09:01:00,2478.0
2017-07-26 09:02:00,2478.5
2017-07-26 09:03:00,2478.4
2017-07-26 09:04:00,2479.6
2017-07-26 09:05:00,2485.7
2017-07-26 09:06:00,2484.3
2017-07-26 09:07:00,2484.4
2017-07-26 09:08:00,2484.7
2017-07-26 09:09:00,2485.1
2017-07-26 09:10:00,2475.1
2017-07-26 09:11:00,2478.1
2017-07-26 09:12:00,2484.2
2017-07-26 09:13:00,2481.1
2017-07-26 09:14:00,2479.3
2017-07-26 09:15:00,2475.1
2017-07-26 09:16:00,2473.9
2017-07-26 09:17:00,2473.9
2017-07-26 09:18:00,2477.9
2017-07-26 09:19:00,2478.9
2017-07-26 09:20:00,2478.9
2017-07-26 09:21:00,2478.0
2017-07-26 09:22:00,2475.9
2017-07-26 09:23:00,2478.0
2017-07-26 09:24:00,2479.8
2017-07-26 09:25:00,2482.2
2017-07-26 09:26:00,2487.2
2017-07-26 09:27:00,2489.8
2017-07-26 09:28:00,2488.5
2017-07-26 09:29:00,2488.5
2017-07-26 09:30:00,2489.8
2017-07-26 09:31:00,2501.8
2017-07-26 09:32:00,2507.4
2017-07-26 09:33:00,2513.8
2017-07-26 09:34:00,2512.5
2017-07-26 09:35:00,2517.4
2017-07-26 09:36:00,2518.0
2017-07-26 09:37:00,2515.4
2017-07-26 09:38:00,2507.6
2017-07-26 09:39:00,2507.0
2017-07-26 09:40:00,2500.5
2017-07-26 09:41:00,2497.4
2017-07-26 09:42:00,2493.3
2017-07-26 09:43:00,2493.9
2017-07-26 09:44:00,2498.0
2017-07-26 09:45:00,2498.5
2017-07-26 09:46:00,2503.9
2017-07-26 09:47:00,2505.6
2017-07-26 09:48:00,2508.9
2017-07-26 09:49:00,2510.3
2017-07-26 09:50:00,2512.9
2017-07-26 09:51:00,2510.3
2017-07-26 09:52:00,2510.3
2017-07-26 09:53:00,2510.3
2017-07-26 09:54:00,2510.3
2017-07-26 09:55:00,2510.6
2017-07-26 09:56:00,2511.1
2017-07-26 09:57:00,2513.8
2017-07-26 09:58:00,2516.0
2017-07-26 09:59:00,2516.0
2017-07-26 10:00:00,2516.0
2017-07-26 10:01:00,2516.0
2017-07-26 10:02:00,2517.9
2017-07-26 10:03:00,2518.0
2017-07-26 10:04:00,2516.9
2017-07-26 10:05:00,2517.1
2017-07-26 10:06:00,2517.0
2017-07-26 10:07:00,2510.5
2017-07-26 10:08:00,2501.9
2017-07-26 10:09:00,2492.7
2017-07-26 10:10:00,2490.7
2017-07-26 10:11:00,2489.8
2017-07-26 10:12:00,2459.3
2017-07-26 10:13:00,2468.2
2017-07-26 10:14:00,2464.8
2017-07-26 10:15:00,2465.1
2017-07-26 10:16:00,2479.3
2017-07-26 10:17:00,2479.0
2017-07-26 10:18:00,2477.7
2017-07-26 10:19:00,2477.0
2017-07-26 10:20:00,2479.1
2017-07-26 10:21:00,2477.7
2017-07-26 10:22:00,2478.5
2017-07-26 10:23:00,2479.0
2017-07-26 10:24:00,2479.0
2017-07-26 10:25:00,2482.5
2017-07-26 10:26:00,2483.5
2017-07-26 10:27:00,2491.5
2017-07-26 10:28:00,2496.0
2017-07-26 10:29:00,2502.4
2017-07-26 10:30:00,2500.0
2017-07-26 10:31:00,2493.5
2017-07-26 10:32:00,2490.9
2017-07-26 10:33:00,2493.0
2017-07-26 10:34:00,2490.1
2017-07-26 10:35:00,2484.5
2017-07-26 10:36:00,2484.1
2017-07-26 10:37:00,2471.1
2017-07-26 10:38:00,2473.4
2017-07-26 10:39:00,2483.0
2017-07-26 10:40:00,2485.0
2017-07-26 10:41:00,2479.7
2017-07-26 10:42:00,2479.5
2017-07-26 10:43:00,2475.5
2017-07-26 10:44:00,2478.6
2017-07-26 10:45:00,2480.7
2017-07-26 10:46:00,2483.2
2017-07-26 10:47:00,2483.6
2017-07-26 10:48:00,2484.1
2017-07-26 10:49:00,2484.9
2017-07-26 10:50:00,2488.3
2017-07-26 10:51:00,2494.3
2017-07-26 10:52:00,2495.8
2017-07-26 10:53:00,2498.7
2017-07-26 10:54:00,2500.5
2017-07-26 10:55:00,2497.2
2017-07-26 10:56:00,2492.0
2017-07-26 10:57:00,2492.0
2017-07-26 10:58:00,2493.2
2017-07-26 10:59:00,2487.7
2017-07-26 11:00:00,2486.0
2017-07-26 11:01:00,2490.2
2017-07-26 11:02:00,2490.5
2017-07-26 11:03:00,2490.6
2017-07-26 11:04:00,2489.0
2017-07-26 11:05:00,2489.0
2017-07-26 11:06:00,2490.5
2017-07-26 11:07:00,2490.5
2017-07-26 11:08:00,2490.5
2017-07-26 11:09:00,2489.4
2017-07-26 11:10:00,2494.2
2017-07-26 11:11:00,2491.4
2017-07-26 11:12:00,2492.5
2017-07-26 11:13:00,2497.9
2017-07-26 11:14:00,2499.6
2017-07-26 11:15:00,2504.6
2017-07-26 11:16:00,2504.1
2017-07-26 11:17:00,2504.7
2017-07-26 11:18:00,2511.7
2017-07-26 11:19:00,2509.5
2017-07-26 11:20:00,2509.7
2017-07-26 11:21:00,2509.7
2017-07-26 11:22:00,2509.7
2017-07-26 11:23:00,2509.7
2017-07-26 11:24:00,2512.0
2017-07-26 11:25:00,2513.3
2017-07-26 11:26:00,2513.6
2017-07-26 11:27:00,2513.9
2017-07-26 11:28:00,2514.0
2017-07-26 11:29:00,2515.5
2017-07-26 11:30:00,2517.0
2017-07-26 11:31:00,2518.0
2017-07-26 11:32:00,2520.0
2017-07-26 11:33:00,2522.0
2017-07-26 11:34:00,2525.7
2017-07-26 11:35:00,2525.7
2017-07-26 11:36:00,2526.1
2017-07-26 11:37:00,2526.2
2017-07-26 11:38:00,2527.5
2017-07-26 11:39:00,2530.0
2017-07-26 11:40:00,2525.0
2017-07-26 11:41:00,2513.5
2017-07-26 11:42:00,2507.9
2017-07-26 11:43:00,2509.8
2017-07-26 11:44:00,2517.0
2017-07-26 11:45:00,2525.0
2017-07-26 11:46:00,2524.9
2017-07-26 11:47:00,2526.6
2017-07-26 11:48:00,2530.0
2017-07-26 11:49:00,2521.0
2017-07-26 11:50:00,2517.9
2017-07-26 11:51:00,2516.0
2017-07-26 11:52:00,2515.1
2017-07-26 11:53:00,2515.2
2017-07-26 11:54:00,2515.2
2017-07-26 11:55:00,2516.4
2017-07-26 11:56:00,2518.0
2017-07-26 11:57:00,2518.0
2017-07-26 11:58:00,2518.9
2017-07-26 11:59:00,2520.5
2017-07-26 12:00:00,2521.0
2017-07-26 12:01:00,2522.5
2017-07-26 12:02:00,2522.7
2017-07-26 12:03:00,2522.3
2017-07-26 12:04:00,2522.1
2017-07-26 12:05:00,2523.0
2017-07-26 12:06:00,2522.5
2017-07-26 12:07:00,2522.1
2017-07-26 12:08:00,2510.1
2017-07-26 12:09:00,2507.5
2017-07-26 12:10:00,2499.8
2017-07-26 12:11:00,2499.7
