datetime,leader,follower,target,current,open_order
2017-08-05 09:53:08.931272,3185.2,234.1,0.1340307850291265,0.0247532997132,False
2017-08-05 09:53:18.934207,3185.2,234.1,0.1340307850291265,0.0247532997132,False
2017-08-05 09:53:28.934908,3185.2,234.01,0.1340307850291265,0.0264997393048,False
2017-08-05 09:53:38.937881,3184.9,233.97,0.1340307850291265,0.0202410165444,False
2017-08-05 09:53:48.943531,3185.0,233.95,0.13404046530052932,0.0126388878715,False
2017-08-05 09:53:58.944154,3185.0,234.0,0.13404046530052932,0.0146582930402,False
2017-08-05 09:54:08.944625,3184.8,233.97,0.13404046530052932,0.0140761443992,False
2017-08-05 09:54:18.952508,3184.4,234.15,0.13404046530052932,0.000136576990908,False
2017-08-05 09:54:28.961556,3184.8,234.14,0.13404046530052932,0.00228972646065,False
2017-08-05 09:54:38.963402,3183.9,234.18,0.13404046530052932,0.00209313532171,False
2017-08-05 09:54:48.964147,3183.0,234.19,0.13408140009489947,0.0284430389877,False
2017-08-05 09:54:58.965173,3182.9,234.2,0.13408140009489947,0.0324296654031,False
2017-08-05 09:55:08.965846,3182.9,234.2,0.13408140009489947,0.0324296654031,False
2017-08-05 09:55:18.967113,3181.8,234.18,0.13408140009489947,0.0284193697897,False
2017-08-05 09:55:28.967577,3181.6,234.3,0.13408140009489947,0.0370942483793,False
2017-08-05 09:55:38.968296,3181.2,234.3,0.13408140009489947,0.0404820382209,False
2017-08-05 09:55:48.968609,3180.7,234.29,0.13405817445943352,0.012857831882,False
2017-08-05 09:55:58.969151,3180.5,234.19,0.13405817445943352,0.0101720576148,False
2017-08-05 09:56:08.969929,3180.5,234.19,0.13405817445943352,0.0101720576148,False
2017-08-05 09:56:18.973221,3180.8,234.19,0.13405817445943352,0.009531511015,False
2017-08-05 09:56:28.975006,3179.2,234.32,0.13405817445943352,0.0238509968795,False
2017-08-05 09:56:38.975953,3178.6,234.32,0.13405817445943352,0.0253450633014,False
2017-08-05 09:56:48.976507,3177.9,234.29,0.13405569270380038,0.0308798877449,False
2017-08-05 09:56:58.978534,3177.9,234.3,0.13405569270380038,0.0337738465841,False
2017-08-05 09:57:08.979276,3177.3,234.3,0.13405569270380038,0.034627471288,False
2017-08-05 09:57:18.979689,3177.3,234.3,0.13405569270380038,0.034627471288,False
2017-08-05 09:57:28.980459,3176.6,234.3,0.13405569270380038,0.0326634694253,False
2017-08-05 09:57:38.981116,3177.8,234.32,0.13405569270380038,0.0328298356768,False
2017-08-05 09:57:48.981503,3177.2,234.32,0.1340366133473058,0.0359980241029,False
2017-08-05 09:57:58.982602,3175.3,234.32,0.1340366133473058,0.0228479216245,False
2017-08-05 09:58:08.983040,3175.3,234.32,0.1340366133473058,0.0228479216245,False
2017-08-05 09:58:18.983613,3175.3,234.32,0.1340366133473058,0.0228479216245,False
2017-08-05 09:58:28.984793,3176.4,234.39,0.1340366133473058,0.0236812882425,False
2017-08-05 09:58:38.985846,3176.6,234.43,0.1340366133473058,0.0244108730434,False
2017-08-05 09:58:48.986758,3176.7,234.46,0.134017604953463,0.0186252454973,False
2017-08-05 09:58:58.987183,3176.1,234.46,0.134017604953463,0.0199048087397,False
2017-08-05 09:59:08.987876,3176.1,234.46,0.134017604953463,0.0199048087397,False
2017-08-05 09:59:18.988581,3179.4,234.6,0.134017604953463,0.0207424787248,False
2017-08-05 09:59:28.995688,3175.9,234.6,0.134017604953463,0.0276741849872,False
2017-08-05 09:59:38.996591,3175.6,234.6,0.134017604953463,0.0275233108277,False
2017-08-05 09:59:48.997519,3175.7,234.81,0.13400314422920817,0.0282382583728,False
2017-08-05 09:59:59.010263,3175.2,234.74,0.13400314422920817,0.022121409508,False
2017-08-05 10:00:09.032880,3177.5,234.81,0.13400314422920817,0.0146201921906,False
2017-08-05 10:00:19.033369,3177.5,234.81,0.13400314422920817,0.0146201921906,False
2017-08-05 10:00:29.037800,3175.3,234.21,0.13400314422920817,0.000850288345466,False
2017-08-05 10:00:39.053864,3175.2,234.28,0.13400314422920817,0.000133738896169,False
2017-08-05 10:00:49.066559,3175.2,234.21,0.13400037870847178,0.0102739246182,False
2017-08-05 10:00:59.068231,3175.4,234.24,0.13400037870847178,0.0202535128937,False
2017-08-05 10:01:09.068917,3175.2,234.14,0.13400037870847178,0.0215656118247,False
2017-08-05 10:01:19.079136,3175.2,234.27,0.13400037870847178,0.0163487655756,False
2017-08-05 10:01:29.080323,3175.2,234.23,0.13400037870847178,0.0146107081374,False
2017-08-05 10:01:39.096011,3175.1,234.05,0.13400037870847178,0.0362312422023,False
2017-08-05 10:01:49.098896,3175.1,233.95,0.13397720698073812,0.0385562199899,False
2017-08-05 10:01:59.100180,3175.1,233.95,0.13397720698073812,0.0385562199899,False
2017-08-05 10:02:09.108588,3185.1,234.17,0.13397720698073812,0.0323548333724,False
2017-08-05 10:02:19.114111,3183.0,233.78,0.13397720698073812,0.0399354568254,False
2017-08-05 10:02:29.116032,3182.1,233.74,0.13397720698073812,0.0412190440238,False
2017-08-05 10:02:39.119311,3182.2,233.74,0.13397720698073812,0.0427165624219,False
2017-08-05 10:02:49.133760,3182.1,233.98,0.13395405501583643,0.0387091225579,False
2017-08-05 10:02:59.155034,3183.0,233.94,0.13395405501583643,0.044319921957,False
2017-08-05 10:03:09.166596,3183.0,233.94,0.13395405501583643,0.044319921957,False
2017-08-05 10:03:19.182327,3184.0,234.0,0.13395405501583643,0.0444268555197,False
2017-08-05 10:03:29.203155,3183.9,234.19,0.13395405501583643,0.039269100741,False
2017-08-05 10:03:39.204042,3183.8,234.24,0.13395405501583643,0.031816532926,False
2017-08-05 10:03:49.205098,3183.8,234.32,0.13404126168223332,0.0246072376217,False
2017-08-05 10:03:59.212057,3183.9,234.32,0.13404126168223332,0.0280144167547,False
2017-08-05 10:04:09.225823,3183.8,234.27,0.13404126168223332,0.0267928407476,False
2017-08-05 10:04:19.237071,3183.6,234.31,0.13404126168223332,0.0206051901868,False
2017-08-05 10:04:29.261373,3183.6,234.31,0.13404126168223332,0.0206051901868,False
2017-08-05 10:04:39.263709,3183.6,234.31,0.13404126168223332,0.0254884548841,False
2017-08-05 10:04:49.264294,3182.3,234.48,0.13404126168223332,0.0170487351286,False
2017-08-05 10:04:59.276183,3182.3,234.44,0.1340355236950865,0.0231755880836,False
2017-08-05 10:05:09.276689,3182.3,234.44,0.1340355236950865,0.0231755880836,False
2017-08-05 10:05:19.277320,3182.3,234.44,0.1340355236950865,0.0231755880836,False
2017-08-05 10:05:29.291729,3189.0,234.37,0.1340355236950865,0.00281272131887,False
2017-08-05 10:05:39.292331,3188.4,234.33,0.1340355236950865,0.00111732374773,False
2017-08-05 10:05:49.295220,3188.4,234.29,0.1340355236950865,0.00185262483765,False
2017-08-05 10:05:59.308719,3187.3,234.27,0.13403045336218108,0.0166828519253,False
2017-08-05 10:06:09.309990,3187.1,234.46,0.13403045336218108,0.0101981883123,False
2017-08-05 10:06:19.322366,3187.2,234.38,0.13403045336218108,0.0106846387058,False
2017-08-05 10:06:29.332883,3189.0,234.38,0.13403045336218108,0.0233073086547,False
2017-08-05 10:06:39.333366,3189.0,234.38,0.13403045336218108,0.0233073086547,False
2017-08-05 10:06:49.333652,3188.9,234.33,0.13403045336218108,0.0202234309431,False
2017-08-05 10:06:59.336680,3188.8,234.43,0.13401388147375437,0.0137563635115,False
2017-08-05 10:07:09.342873,3188.6,234.36,0.13401388147375437,0.000812938414647,False
2017-08-05 10:07:19.354984,3188.5,234.59,0.13401388147375437,0.00724013773904,False
2017-08-05 10:07:29.356663,3188.4,234.6,0.13401388147375437,0.00724013773904,False
2017-08-05 10:07:39.369940,3195.2,234.59,0.13401388147375437,0.0128281635982,False
2017-08-05 10:07:49.378345,3198.8,234.69,0.13401388147375437,0.000996676614267,False
2017-08-05 10:07:59.379601,3199.0,234.71,0.13405874840641266,0.00226696361787,False
2017-08-05 10:08:09.389736,3198.6,234.77,0.13405874840641266,0.000466128783101,False
2017-08-05 10:08:19.402149,3198.6,234.77,0.13405874840641266,0.000466128783101,False
2017-08-05 10:08:29.403804,3197.4,234.7,0.13405874840641266,0.0121419829764,False
2017-08-05 10:08:39.416322,3196.9,234.64,0.13405874840641266,0.0101265925849,False
2017-08-05 10:08:49.420897,3196.7,234.76,0.13405874840641266,0.00193255288285,False
2017-08-05 10:08:59.437196,3195.0,234.74,0.1341049455592847,0.0272938823205,False
2017-08-05 10:09:09.440870,3192.6,234.62,0.1341049455592847,0.020971311565,False
2017-08-05 10:09:19.444707,3192.7,234.59,0.1341049455592847,0.022054840489,False
2017-08-05 10:09:29.446201,3194.9,234.68,0.1341049455592847,0.0259330744436,False
2017-08-05 10:09:39.447264,3195.0,234.77,0.1341049455592847,0.0365240368224,False
2017-08-05 10:09:49.447668,3193.9,234.51,0.1341049455592847,0.0448025888895,False
2017-08-05 10:09:59.449449,3193.9,234.51,0.13416430846168395,0.0448025888895,False
2017-08-05 10:10:09.454232,3193.9,234.48,0.13416430846168395,0.0100070915406,False
2017-08-05 10:10:19.455101,3193.9,234.5,0.13416430846168395,0.00818426798473,False
2017-08-05 10:10:29.456280,3194.0,234.43,0.13416430846168395,0.00927026435112,False
2017-08-05 10:10:39.457300,3194.0,234.17,0.13416430846168395,0.0159452867139,False
2017-08-05 10:10:49.468530,3192.3,234.16,0.13416430846168395,0.0121006937068,False
2017-08-05 10:10:59.471223,3194.0,234.04,0.1341592898905191,0.0144296405198,False
2017-08-05 10:11:09.485109,3193.8,234.02,0.1341592898905191,0.0108525315399,False
2017-08-05 10:11:19.486388,3194.0,233.94,0.1341592898905191,0.00918024455807,False
2017-08-05 10:11:29.487208,3194.0,233.94,0.1341592898905191,0.00918024455807,False
2017-08-05 10:11:39.487752,3193.9,234.34,0.1341592898905191,0.0207623960858,False
2017-08-05 10:11:49.488401,3193.9,234.22,0.1341592898905191,0.0168972320359,False
2017-08-05 10:11:59.496685,3192.1,233.9,0.13414618447679025,0.0114131445296,False
2017-08-05 10:12:09.505283,3193.9,233.9,0.13414618447679025,0.00698217385311,False
2017-08-05 10:12:19.506343,3193.9,233.87,0.13414618447679025,0.0131905344325,False
2017-08-05 10:12:29.508404,3191.8,233.85,0.13414618447679025,0.00685242799557,False
2017-08-05 10:12:39.514457,3191.1,233.71,0.13414618447679025,0.00973506550677,False
2017-08-05 10:12:49.514842,3191.8,233.8,0.13414618447679025,0.0109571326793,False
2017-08-05 10:12:59.527318,3191.8,233.8,0.13412496776015995,0.0109571326793,False
2017-08-05 10:13:09.540188,3191.7,233.9,0.13412496776015995,0.0089959106655,False
2017-08-05 10:13:19.541704,3190.7,233.87,0.13412496776015995,0.00868160081346,False
2017-08-05 10:13:29.547061,3190.1,234.12,0.13412496776015995,0.0198023954465,False
2017-08-05 10:13:39.548960,3190.8,233.73,0.13412496776015995,0.00496439639972,False
2017-08-05 10:13:49.551068,3190.8,233.71,0.13412496776015995,0.00358227416034,False
2017-08-05 10:13:59.573224,3193.0,233.71,0.13410187968303017,0.00326396361806,False
2017-08-05 10:14:09.573851,3194.0,233.71,0.13410187968303017,0.0148980465436,False
2017-08-05 10:14:19.577690,3194.0,233.91,0.13410187968303017,0.00751467967563,False
2017-08-05 10:14:29.578835,3195.0,233.73,0.13410187968303017,0.017793303401,False
2017-08-05 10:14:39.579708,3195.0,233.75,0.13410187968303017,0.0180072300242,False
2017-08-05 10:14:49.588824,3195.0,233.64,0.13410187968303017,0.0244650712774,False
2017-08-05 10:14:59.590031,3195.0,233.64,0.13409299773434374,0.0244650712774,False
2017-08-05 10:15:09.591125,3195.0,233.64,0.13409299773434374,0.0244650712774,False
2017-08-05 10:15:19.603664,3195.0,233.68,0.13409299773434374,0.0225736992522,False
2017-08-05 10:15:29.615272,3195.0,233.56,0.13409299773434374,0.0264576178763,False
2017-08-05 10:15:39.616099,3195.0,233.56,0.13409299773434374,0.0268857825484,False
2017-08-05 10:15:49.616980,3196.0,233.56,0.13409299773434374,0.032023758614,False
2017-08-05 10:15:59.621605,3196.7,233.9,0.13408177971757548,0.0180705946819,False
2017-08-05 10:16:09.623091,3197.0,233.86,0.13408177971757548,0.00231674558013,False
2017-08-05 10:16:19.633487,3196.6,233.89,0.13408177971757548,0.00496915915263,False
2017-08-05 10:16:29.640832,3196.0,233.88,0.13408177971757548,0.00134749436954,False
2017-08-05 10:16:39.641746,3197.0,233.88,0.13408177971757548,0.00794151410145,False
2017-08-05 10:16:49.646659,3196.7,233.88,0.13408177971757548,0.00723004170629,False
2017-08-05 10:16:59.663401,3196.7,233.88,0.13409965858550688,0.00723004170629,False
2017-08-05 10:17:09.664418,3196.0,233.88,0.13409965858550688,0.00950903649017,False
2017-08-05 10:17:19.673845,3196.3,234.17,0.13409965858550688,0.0220136634913,False
2017-08-05 10:17:29.684261,3196.3,234.17,0.13409965858550688,0.0242125966262,False
2017-08-05 10:17:39.686605,3196.7,234.16,0.13409965858550688,0.0256754787059,False
2017-08-05 10:17:49.698297,3196.7,234.16,0.13409965858550688,0.0256754787059,False
2017-08-05 10:17:59.699946,3201.1,234.17,0.13407660669490717,0.0088463779966,False
2017-08-05 10:18:09.713319,3204.7,234.17,0.13407660669490717,0.027755909177,False
2017-08-05 10:18:19.724622,3204.0,234.18,0.13407660669490717,0.0276772537275,False
2017-08-05 10:18:29.725667,3208.2,234.18,0.13407660669490717,0.0355106742705,False
2017-08-05 10:18:39.725808,3208.0,234.18,0.13407660669490717,0.0395677292756,False
2017-08-05 10:18:49.739887,3208.5,234.18,0.13407660669490717,0.0466141932319,False
2017-08-05 10:18:59.740815,3208.8,234.18,0.13418650828882261,0.047017625981,False
2017-08-05 10:19:09.741019,3214.9,234.51,0.13418650828882261,0.0530389343467,False
2017-08-05 10:19:19.742226,3214.9,234.51,0.13418650828882261,0.0530389343467,False
2017-08-05 10:19:29.749401,3221.6,234.68,0.13418650828882261,0.0553638986206,False
2017-08-05 10:19:39.754577,3222.5,234.69,0.13418650828882261,0.0647413628691,False
2017-08-05 10:19:49.755486,3215.6,234.51,0.13418650828882261,0.0569461642882,False
2017-08-05 10:19:59.756385,3220.5,234.59,0.13418650828882261,0.0662531634499,False
2017-08-05 10:20:09.765954,3216.5,234.5,0.13416703678492595,0.0142259784499,False
2017-08-05 10:20:19.766773,3218.7,234.5,0.13416703678492595,0.0208359274893,False
2017-08-05 10:20:29.775569,3217.2,234.5,0.13416703678492595,0.0178507892134,False
2017-08-05 10:20:39.784379,3217.2,234.5,0.13416703678492595,0.0178507892134,False
2017-08-05 10:20:49.786183,3217.2,234.5,0.13416703678492595,0.0176375650509,False
2017-08-05 10:20:59.799807,3218.0,234.35,0.13416703678492595,0.0295111412441,False
2017-08-05 10:21:09.814756,3218.0,234.35,0.13415489234360214,0.0295111412441,False
2017-08-05 10:21:19.822385,3217.7,234.2,0.13415489234360214,0.0414703849123,False
2017-08-05 10:21:29.829634,3217.4,234.12,0.13415489234360214,0.0370104460312,False
2017-08-05 10:21:39.831204,3216.6,234.07,0.13415489234360214,0.0250983953561,False
2017-08-05 10:21:49.833453,3215.4,234.07,0.13415489234360214,0.0231754416993,False
2017-08-05 10:21:59.839507,3214.0,234.11,0.13415489234360214,0.0207488005957,False
2017-08-05 10:22:09.849169,3213.0,234.25,0.13410959823055255,0.00239461313808,False
2017-08-05 10:22:19.862299,3209.9,234.14,0.13410959823055255,0.0100584949972,False
2017-08-05 10:22:29.866988,3209.9,234.14,0.13410959823055255,0.0100584949972,False
2017-08-05 10:22:39.868353,3213.0,234.13,0.13410959823055255,0.000242509683353,False
2017-08-05 10:22:49.881337,3213.0,234.13,0.13410959823055255,0.00451446217924,False
2017-08-05 10:22:59.882179,3215.5,234.41,0.13410959823055255,0.0116970644053,False
2017-08-05 10:23:09.883094,3215.0,234.17,0.13408729867490038,0.0163657419089,False
2017-08-05 10:23:19.890975,3220.8,234.11,0.13408729867490038,0.0325231409548,False
2017-08-05 10:23:29.893051,3220.8,234.2,0.13408729867490038,0.0367133906146,False
2017-08-05 10:23:39.893477,3220.8,234.2,0.13408729867490038,0.0326012615136,False
2017-08-05 10:23:49.907000,3228.1,234.49,0.13408729867490038,0.0432396905921,False
2017-08-05 10:23:59.916041,3228.1,234.49,0.13408729867490038,0.0432396905921,False
2017-08-05 10:24:09.917276,3225.4,234.49,0.1341189893898514,0.0370526279534,False
2017-08-05 10:24:19.928286,3228.6,234.5,0.1341189893898514,0.0394373830506,False
2017-08-05 10:24:29.929696,3228.3,234.5,0.1341189893898514,0.0392516521763,False
2017-08-05 10:24:39.930578,3226.0,234.5,0.1341189893898514,0.0294412488834,False
2017-08-05 10:24:49.931645,3225.4,234.82,0.1341189893898514,0.022805378951,False
2017-08-05 10:24:59.932981,3228.8,234.8,0.1341189893898514,0.0346851416179,False
2017-08-05 10:25:09.934511,3228.2,234.85,0.13409599952324283,0.000482894415637,False
2017-08-05 10:25:19.934731,3230.0,234.85,0.13409599952324283,0.00833219577138,False
2017-08-05 10:25:29.935429,3230.0,234.85,0.13409599952324283,0.00942496667506,False
2017-08-05 10:25:39.935910,3229.8,234.79,0.13409599952324283,0.00785543467391,False
2017-08-05 10:25:49.936364,3229.8,234.79,0.13409599952324283,0.00785543467391,False
2017-08-05 10:25:59.937730,3230.0,234.61,0.13409599952324283,0.0123887446331,False
2017-08-05 10:26:09.948016,3230.0,234.53,0.13407325974160517,0.0235157871013,False
2017-08-05 10:26:19.950195,3230.0,234.57,0.13407325974160517,0.0223404502031,False
2017-08-05 10:26:29.952434,3230.0,234.44,0.13407325974160517,0.0267489978678,False
2017-08-05 10:26:39.959004,3228.7,234.43,0.13407325974160517,0.0208562027148,False
2017-08-05 10:26:49.959672,3228.7,234.41,0.13407325974160517,0.0220318141682,False
2017-08-05 10:26:59.960874,3228.8,234.42,0.13407325974160517,0.0304801997806,False
2017-08-05 10:27:09.962301,3229.9,234.47,0.1340668726989878,0.0269710409355,False
2017-08-05 10:27:19.963082,3229.4,234.63,0.1340668726989878,0.0200509665659,False
2017-08-05 10:27:29.963274,3229.1,234.69,0.1340668726989878,0.0155941277375,False
2017-08-05 10:27:39.963829,3229.3,234.69,0.1340668726989878,0.0147661093853,False
2017-08-05 10:27:49.964854,3229.3,234.69,0.1340668726989878,0.0147661093853,False
2017-08-05 10:27:59.965549,3229.2,234.68,0.1340668726989878,0.0133790914237,False
2017-08-05 10:28:09.966667,3223.6,234.5,0.13407467955038754,0.00708531963209,False
2017-08-05 10:28:19.967231,3228.3,234.49,0.13407467955038754,0.0116508031629,False
2017-08-05 10:28:29.968547,3228.7,234.49,0.13407467955038754,0.003974405952,False
2017-08-05 10:28:39.969373,3227.6,234.87,0.13407467955038754,0.023188830107,False
2017-08-05 10:28:49.970464,3227.8,234.7,0.13407467955038754,0.0193806961251,False
2017-08-05 10:28:59.974083,3230.0,234.68,0.13407467955038754,0.00494023893299,False
2017-08-05 10:29:09.976080,3230.0,234.68,0.13409104592512183,0.00494023893299,False
2017-08-05 10:29:19.976728,3229.9,234.65,0.13409104592512183,0.01587859066,False
2017-08-05 10:29:29.977748,3230.0,234.58,0.13409104592512183,0.0213426712823,False
2017-08-05 10:29:39.978473,3230.0,234.57,0.13409104592512183,0.0219296885329,False
2017-08-05 10:29:49.978721,3230.0,234.58,0.13409104592512183,0.0213426712823,False
2017-08-05 10:29:59.979952,3230.0,234.57,0.13409104592512183,0.0217165280017,False
2017-08-05 10:30:09.980940,3230.0,234.57,0.13407132866905774,0.0217165280017,False
2017-08-05 10:30:19.981551,3230.1,234.59,0.13407132866905774,0.00440763887629,False
2017-08-05 10:30:29.982618,3234.7,234.59,0.13407132866905774,0.0181410658916,False
2017-08-05 10:30:39.983206,3236.2,234.59,0.13407132866905774,0.0222647324492,False
2017-08-05 10:30:49.984530,3237.2,234.5,0.13407132866905774,0.0295301618752,False
2017-08-05 10:30:59.984838,3237.3,234.49,0.13407132866905774,0.0304943063078,False
2017-08-05 10:31:09.985464,3234.9,234.49,0.13409333465046008,0.0292789753207,False
2017-08-05 10:31:19.986181,3234.9,234.49,0.13409333465046008,0.0292789753207,False
2017-08-05 10:31:29.986979,3235.6,234.29,0.13409333465046008,0.0423071287835,False
2017-08-05 10:31:39.987632,3235.1,234.27,0.13409333465046008,0.0465464697073,False
2017-08-05 10:31:49.988169,3230.4,234.19,0.13409333465046008,0.0300935451328,False
2017-08-05 10:31:59.988652,3235.5,234.13,0.13409333465046008,0.0454602480967,False
2017-08-05 10:32:09.989846,3234.0,234.06,0.13407312123724846,0.0457353012987,False
2017-08-05 10:32:19.990495,3234.0,234.08,0.13407312123724846,0.0181031176704,False
2017-08-05 10:32:29.990760,3234.0,234.08,0.13407312123724846,0.0181031176704,False
2017-08-05 10:32:39.991230,3234.4,234.07,0.13407312123724846,0.0244306960741,False
2017-08-05 10:32:49.991984,3230.8,234.07,0.13407312123724846,0.0081945021798,False
2017-08-05 10:32:59.992894,3231.0,234.74,0.13407312123724846,0.012392170059,False
2017-08-05 10:33:09.995346,3230.7,234.87,0.13408131689217456,0.0264321321879,False
2017-08-05 10:33:19.996166,3230.3,234.71,0.13408131689217456,0.0323781373639,False
2017-08-05 10:33:29.996597,3230.9,234.81,0.13408131689217456,0.0363801587575,False
2017-08-05 10:33:39.997035,3230.1,234.78,0.13408131689217456,0.036618264233,False
2017-08-05 10:33:49.997569,3230.1,234.78,0.13408131689217456,0.036618264233,False
2017-08-05 10:33:59.997833,3229.8,234.86,0.13408131689217456,0.0511606602035,False
2017-08-05 10:34:09.998083,3228.1,234.83,0.13408131689217456,0.0623465127803,False
2017-08-05 10:34:19.999365,3220.7,234.77,0.13406077891757834,0.0564108516087,False
2017-08-05 10:34:29.999598,3220.4,234.72,0.13406077891757834,0.0568120767263,False
2017-08-05 10:34:40.000073,3220.4,234.72,0.13406077891757834,0.0568120767263,False
2017-08-05 10:34:50.000458,3218.9,234.86,0.13406077891757834,0.0720288227797,False
2017-08-05 10:35:00.001510,3218.3,234.86,0.13406077891757834,0.0822752895855,False
2017-08-05 10:35:10.013094,3212.2,234.84,0.13406077891757834,0.0978220897133,False
2017-08-05 10:35:20.013992,3212.0,234.84,0.13419783631528778,0.0970061390376,False
2017-08-05 10:35:30.014531,3209.9,234.85,0.13419783631528778,0.102834261638,False
2017-08-05 10:35:40.026806,3210.1,234.85,0.13419783631528778,0.102273584301,False
2017-08-05 10:35:50.040104,3210.1,234.85,0.13419783631528778,0.102273584301,False
2017-08-05 10:36:00.041527,3210.1,234.85,0.13419783631528778,0.102273584301,False
2017-08-05 10:36:10.052989,3204.0,234.85,0.13419783631528778,0.125770410198,False
2017-08-05 10:36:20.054311,3202.9,234.86,0.13460206800974533,0.0798026887949,False
2017-08-05 10:36:30.068197,3202.9,234.86,0.13460206800974533,0.0798026887949,False
2017-08-05 10:36:40.083182,3202.5,234.87,0.13460206800974533,0.0816819589111,False
2017-08-05 10:36:50.084051,3201.7,234.85,0.13460206800974533,0.0888276104197,False
2017-08-05 10:37:00.085620,3200.9,234.86,0.13460206800974533,0.0948084669904,False
2017-08-05 10:37:10.092723,3209.1,234.87,0.13460206800974533,0.0730732719616,False
2017-08-05 10:37:20.101803,3208.4,234.86,0.13457908727724338,0.0124455259923,False
2017-08-05 10:37:30.111139,3207.9,234.87,0.13457908727724338,0.0151925912538,False
2017-08-05 10:37:40.122388,3207.2,234.87,0.13457908727724338,0.0134894852141,False
2017-08-05 10:37:50.123931,3207.0,234.87,0.13457908727724338,0.0128508204493,False
2017-08-05 10:38:00.131805,3209.8,234.87,0.13457908727724338,0.0241338979619,False
2017-08-05 10:38:10.132783,3209.8,234.87,0.13457908727724338,0.0241338979619,False
2017-08-05 10:38:20.136632,3209.9,234.87,0.13456549587762948,0.0241338979619,False
2017-08-05 10:38:30.137561,3208.0,234.87,0.13456549587762948,0.0151925912538,False
2017-08-05 10:38:40.141619,3208.0,234.87,0.13456549587762948,0.0171085855484,False
2017-08-05 10:38:50.152450,3210.0,234.87,0.13456549587762948,0.0254112274916,False
2017-08-05 10:39:00.171564,3215.5,234.87,0.13456549587762948,0.0423974072721,False
2017-08-05 10:39:10.172815,3214.4,234.82,0.13456549587762948,0.0422292409439,False
2017-08-05 10:39:20.178709,3217.8,234.85,0.13455126699720385,0.0399475789202,False
2017-08-05 10:39:30.183251,3216.6,234.87,0.13455126699720385,0.0330754765927,False
2017-08-05 10:39:40.183603,3216.6,234.87,0.13455126699720385,0.0330754765927,False
2017-08-05 10:39:50.184721,3215.5,234.87,0.13455126699720385,0.0347785826323,False
2017-08-05 10:40:00.193226,3214.7,234.87,0.13455126699720385,0.0286048232386,False
2017-08-05 10:40:10.194674,3212.6,235.0,0.13455126699720385,0.0163544107388,False
2017-08-05 10:40:20.205369,3216.3,235.0,0.13452944793162802,0.0250780006024,False
2017-08-05 10:40:30.210256,3215.9,235.0,0.13452944793162802,0.0180500067856,False
2017-08-05 10:40:40.211151,3214.9,235.0,0.13452944793162802,0.0110285807978,False
2017-08-05 10:40:50.211648,3214.9,235.0,0.13452944793162802,0.0127307446736,False
2017-08-05 10:41:00.224648,3214.9,235.0,0.13452944793162802,0.0127307446736,False
2017-08-05 10:41:10.225688,3216.9,235.0,0.13452944793162802,0.0210287935683,False
2017-08-05 10:41:20.232917,3217.0,235.0,0.1345158567781919,0.0189010887235,False
